!E(eV)          F(ergcm-2s-1)   delta e(-)      delta e(+)      delta F(-)      delta F(+)   
2.2674335594	4.88E-11	0	0	1.16E-12	1.16E-12
2.8229323041	5.22E-11	0	0	1.04E-12	1.04E-12
3.5781589828	5.24E-11	0	0	1.19E-12	1.19E-12
4.768590241	4.83E-11	0	0	9.97E-13	9.97E-13
5.5201651252	5.48E-11	0	0	1.24E-12	1.24E-12
6.4306737177	4.55E-11	0	0	9.31E-13	9.31E-13
739.9942233065	5.42E-12	0	0	5.96E-13	5.96E-13
799.9937565343	5.67E-12	0	0	5.71E-13	5.71E-13
859.9932897662	5.44E-12	0	0	5.29E-13	5.29E-13
924.9927791301	4.85E-12	0	0	4.46E-13	4.46E-13
994.99222463	5.14E-12	0	0	4.47E-13	4.47E-13
1064.9917297373	4.94E-12	0	0	4.46E-13	4.46E-13
1139.99107177	4.64E-12	0	0	4.02E-13	4.02E-13
1219.9904891453	4.59E-12	0	0	4.08E-13	4.08E-13
1314.9897749288	3.98E-12	0	0	3.27E-13	3.27E-13
1429.9887660459	3.72E-12	0	0	3.17E-13	3.17E-13
1554.9877886417	4.03E-12	0	0	3.33E-13	3.33E-13
1714.9866233964	3.32E-12	0	0	2.74E-13	2.74E-13
1964.9846685879	3.18E-12	0	0	2.62E-13	2.62E-13
2504.9805272618	2.62E-12	0	0	2.13E-13	2.13E-13
3554.9722693844	2.43E-12	0	0	2.00E-13	2.00E-13
5169.9596508777	1.57E-12	0	0	2.02E-13	2.02E-13
173203726.426122 8.67E-11	0	0	1.37E-11	1.37E-11
547718274.736526 1.06E-10	0	0	1.29E-11	1.29E-11
1732037264.26122 9.80E-11	0	0	1.72E-11	1.72E-11
5477182747.36526 7.61E-11	0	0	2.27E-11	2.27E-11
17320372642.6122 1.98E-10	0	0	6.61E-11	6.61E-11
54771827473.6526 1.83E-10	0	0	1.06E-10	1.06E-10
149798828678.809 4.10E-11	0	0	5.64E-12	5.64E-12
168098685586.851 3.17E-11	0	0	4.57E-12	4.57E-12
188598525292.786 2.76E-11	0	0	3.72E-12	3.72E-12
211498346232.299 2.19E-11	0	0	4.90E-12	4.90E-12
237298144496.251 1.87E-11	0	0	3.98E-12	3.98E-12
266297917738.169 9.66E-12	0	0	2.76E-12	2.76E-12
298797663613.231 1.54E-11	0	0	2.85E-12	2.85E-12
353297237465.162 3.48E-12	0	0	1.29E-12	1.29E-12
444796522006.198 3.01E-12	0	0	1.12E-12	1.12E-12

