1.5661e+02    1.3549e-12    2.4283e-13 
1.5724e+02    1.3565e-12    2.4259e-13 
1.5787e+02    1.3580e-12    2.4235e-13 
1.5850e+02    1.3595e-12    2.4211e-13 
1.5914e+02    1.3610e-12    2.4187e-13 
1.5978e+02    1.3626e-12    2.4163e-13 
1.6042e+02    1.3641e-12    2.4139e-13 
1.6106e+02    1.3656e-12    2.4115e-13 
1.6171e+02    1.3671e-12    2.4091e-13 
1.6236e+02    1.3687e-12    2.4067e-13 
1.6301e+02    1.3702e-12    2.4043e-13 
1.6366e+02    1.3717e-12    2.4018e-13 
1.6432e+02    1.3732e-12    2.3994e-13 
1.6498e+02    1.3748e-12    2.3970e-13 
1.6564e+02    1.3763e-12    2.3946e-13 
1.6631e+02    1.3778e-12    2.3922e-13 
1.6697e+02    1.3794e-12    2.3897e-13 
1.6764e+02    1.3809e-12    2.3873e-13 
1.6832e+02    1.3824e-12    2.3849e-13 
1.6899e+02    1.3840e-12    2.3824e-13 
1.6967e+02    1.3855e-12    2.3800e-13 
1.7035e+02    1.3870e-12    2.3776e-13 
1.7103e+02    1.3886e-12    2.3751e-13 
1.7172e+02    1.3901e-12    2.3727e-13 
1.7241e+02    1.3916e-12    2.3703e-13 
1.7310e+02    1.3932e-12    2.3678e-13 
1.7380e+02    1.3947e-12    2.3654e-13 
1.7449e+02    1.3962e-12    2.3629e-13 
1.7519e+02    1.3978e-12    2.3605e-13 
1.7590e+02    1.3993e-12    2.3580e-13 
1.7660e+02    1.4009e-12    2.3556e-13 
1.7731e+02    1.4024e-12    2.3531e-13 
1.7802e+02    1.4039e-12    2.3507e-13 
1.7874e+02    1.4055e-12    2.3482e-13 
1.7946e+02    1.4070e-12    2.3457e-13 
1.8018e+02    1.4086e-12    2.3433e-13 
1.8090e+02    1.4101e-12    2.3408e-13 
1.8162e+02    1.4116e-12    2.3383e-13 
1.8235e+02    1.4132e-12    2.3359e-13 
1.8309e+02    1.4147e-12    2.3334e-13 
