115.1504 3.572297e-51
127.1768 3.572297e-51
140.4592 3.572297e-51
155.1288 3.572297e-51
171.3306 3.572297e-51
189.2244 3.572297e-51
208.9872 3.572297e-51
230.8139 3.572297e-51
254.9202 3.572297e-51
281.5443 3.572297e-51
310.9489 3.572297e-51
343.4246 3.572297e-51
379.2921 3.572297e-51
418.9055 3.572297e-51
462.6563 3.572297e-51
510.9764 3.572297e-51
564.3431 3.572297e-51
623.2834 3.572297e-51
688.3795 3.572297e-51
760.2742 3.572297e-51
839.6777 3.572297e-51
927.3741 3.572297e-51
1024.23 3.572297e-51
1131.201 3.572297e-51
1249.344 3.572297e-51
1379.826 3.572297e-51
1523.936 3.572297e-51
1683.097 3.572297e-51
1858.881 3.572297e-51
2053.023 3.572297e-51
2267.442 3.572297e-51
2504.255 3.572297e-51
2765.801 3.572297e-51
3054.663 3.572297e-51
3373.694 3.572297e-51
3726.044 3.572297e-51
4115.194 3.572297e-51
4544.988 3.572297e-51
5019.669 3.572297e-51
5543.926 3.572297e-51
6122.937 3.572297e-51
6762.42 3.572297e-51
7468.691 3.572297e-51
8248.726 3.572297e-51
9110.227 3.572297e-51
10061.7 3.572297e-51
11112.56 3.572297e-51
12273.16 3.572297e-51
13554.97 3.572297e-51
14970.66 3.572297e-51
16534.21 3.572297e-51
18261.05 3.572297e-51
20168.24 3.572297e-51
22274.63 3.572297e-51
24601 3.572297e-51
27170.35 3.572297e-51
30008.03 3.572297e-51
33142.09 3.572297e-51
36603.47 3.572297e-51
40426.36 3.572297e-51
44648.51 3.572297e-51
49311.62 3.572297e-51
54461.76 3.572297e-51
60149.78 3.572297e-51
66431.85 3.572297e-51
73370.04 3.572297e-51
81032.85 3.572297e-51
89495.96 3.572297e-51
98842.98 3.572297e-51
109166.2 3.572297e-51
120567.6 3.572297e-51
133159.7 3.572297e-51
147067 3.572297e-51
162426.8 3.572297e-51
179390.7 3.572297e-51
198126.4 3.572297e-51
218818.8 3.572297e-51
241672.4 3.572297e-51
266912.8 3.572297e-51
294789.3 3.572297e-51
325577.3 3.572297e-51
359580.8 3.572297e-51
397135.6 3.572297e-51
438612.7 3.572297e-51
484421.7 3.572297e-51
535014.9 3.572297e-51
590892.2 3.572297e-51
652605.3 3.572297e-51
720763.8 3.572297e-51
796040.8 3.572297e-51
879179.8 3.572297e-51
971001.8 3.572297e-51
1072414 3.572297e-51
1184417 3.572297e-51
1308119 3.572297e-51
1444739 3.572297e-51
1595629 3.572297e-51
1762277 3.572297e-51
1946330 3.572297e-51
2149606 3.572297e-51
2374112 3.572297e-51
2622066 3.572297e-51
2895916 3.572297e-51
3198367 3.572297e-51
3532407 3.572297e-51
3901333 3.572297e-51
4308791 3.572297e-51
4758804 3.572297e-51
5255816 3.572297e-51
5804736 3.572297e-51
6410986 3.572297e-51
7080554 3.572297e-51
7820051 3.572297e-51
8636782 3.572297e-51
9538812 3.572297e-51
10535050 3.572297e-51
11635340 3.572297e-51
12850540 3.572297e-51
14192660 3.572297e-51
15674950 3.572297e-51
17312050 3.572297e-51
19120130 3.572297e-51
21117050 3.572297e-51
23322520 3.572297e-51
25758340 3.572297e-51
28448560 3.572297e-51
31419740 3.572297e-51
34701240 3.572297e-51
38325450 3.572297e-51
42328190 3.572297e-51
46748970 3.572297e-51
51631460 3.572297e-51
57023880 3.572297e-51
62979480 3.572297e-51
69557100 3.572297e-51
76821680 3.572297e-51
84844980 3.572297e-51
93706240 3.572297e-51
1.03493e+08 3.572297e-51
1.143018e+08 3.572297e-51
1.262396e+08 3.572297e-51
1.394241e+08 3.572297e-51
1.539857e+08 3.572297e-51
1.70068e+08 3.572297e-51
1.8783e+08 3.572297e-51
2.074471e+08 3.572297e-51
2.29113e+08 3.572297e-51
2.530417e+08 3.572297e-51
2.794695e+08 3.572297e-51
3.086575e+08 3.572297e-51
