#         Freq        FreqLow       FreqHigh         Flux      ErrFluxLow     ErrFluxHigh Data
#           Hz             Hz             Hz     erg/cm^2/s     erg/cm^2/s     erg/cm^2/s
6.39558159932243E+017	7.8584651031372E+016	7.8584651031372E+016	2.76086536074E-12	3.79694549916E-13	3.79694549916E-13	XRT_rebinned_2
8.84984070076373E+017	1.66841234932866E+017	1.66841234932866E+017	1.97234446284E-12	2.7972380511E-13	2.7972380511E-13	XRT_rebinned_2
1.60917185419625E+018	5.57346525007115E+017	5.57346525007115E+017	1.96350042924E-12	3.422176371E-13	3.422176371E-13	XRT_rebinned_2
8.34206295563795E+016	1.08809492632776E+016	1.08809492632776E+016	2.39334930144E-12	3.3574082445E-13	3.3574082445E-13	XRT_rebinned_2
1.02764543656409E+017	8462964836752397	8462964836752397	2.27564514774E-12	3.15206003826E-13	3.15206003826E-13	XRT_rebinned_2
1.18481473862684E+017	7253965369521995	7253965369521995	2.50115999364E-12	3.44300310882E-13	3.44300310882E-13	XRT_rebinned_2
1.31780414806455E+017	6044975574248645	6044975574248645	3.84258519864E-12	5.2253258193E-13	5.2253258193E-13	XRT_rebinned_2
1.47497345012729E+017	9.67195463202575E+015	9.67195463202575E+015	2.36238076422E-12	3.22028406702E-13	3.22028406702E-13	XRT_rebinned_2
1.65632264481507E+017	8462969672730922	8462969672730922	2.5669006434E-12	3.40284126276E-13	3.40284126276E-13	XRT_rebinned_2
1.8014020005653E+017	6044968320280856	6044968320280856	2.92423965534E-12	4.155654375E-13	4.155654375E-13	XRT_rebinned_2
1.92230146369048E+017	6044975574248645	6044975574248645	2.96857197594E-12	4.11185397816E-13	4.11185397816E-13	XRT_rebinned_2
2.06738081944071E+017	8462962418763134	8462962418763134	2.15979952284E-12	2.9113693434E-13	2.9113693434E-13	XRT_rebinned_2
2.24873001412849E+017	9.67196188599354E+015	9.67196188599354E+015	2.10299423094E-12	2.68237456254E-13	2.68237456254E-13	XRT_rebinned_2
2.43007920881627E+017	8462955164795346	8462955164795346	2.09420787582E-12	2.85703781742E-13	2.85703781742E-13	XRT_rebinned_2
2.59933845719153E+017	8462969672730922	8462969672730922	2.32209875466E-12	3.03235636392E-13	3.03235636392E-13	XRT_rebinned_2
2.75650775925428E+017	7253960533543470	7253960533543470	2.80638810108E-12	3.64580545104E-13	3.64580545104E-13	XRT_rebinned_2
2.88949716869198E+017	6044982828216432	6044982828216432	2.91061151226E-12	4.1454725211E-13	4.1454725211E-13	XRT_rebinned_2
3.02248657812969E+017	7253960533543470	7253960533543470	2.58202362042E-12	3.65186169144E-13	3.65186169144E-13	XRT_rebinned_2
3.17965588019243E+017	8462969672730922	8462969672730922	2.88233623962E-12	3.68415042498E-13	3.68415042498E-13	XRT_rebinned_2
3.36100507488022E+017	9.67194737805796E+015	9.67194737805796E+015	2.46755266596E-12	3.32489360358E-13	3.32489360358E-13	XRT_rebinned_2
3.542354269568E+017	8462969672730922	8462969672730922	2.8785647079E-12	4.02598834542E-13	4.02598834542E-13	XRT_rebinned_2
3.72370346425578E+017	9.67196188599354E+015	9.67196188599354E+015	2.72410334064E-12	3.88500932286E-13	3.88500932286E-13	XRT_rebinned_2
3.95341244419364E+017	1.32989433617599E+016	1.32989433617599E+016	2.50720501878E-12	3.4442143569E-13	3.4442143569E-13	XRT_rebinned_2
4.30402088725668E+017	2.1761896108566E+016	2.1761896108566E+016	2.01125500632E-12	2.72628871416E-13	2.72628871416E-13	XRT_rebinned_2
4.78761873975743E+017	2.65978818875413E+016	2.65978818875413E+016	2.07828541098E-12	2.90058987636E-13	2.90058987636E-13	XRT_rebinned_2
5.29539648488322E+017	2.41798926250375E+016	2.41798926250375E+016	2.97482528448E-12	4.13264867238E-13	4.13264867238E-13	XRT_rebinned_2
