7.25396804184e+16       4.74457921408e-12       5.02585910801e-13       5.6213164312e-13
7.75670081667e+16       4.71952934813e-12       4.73554685742e-13       5.26370366055e-13
8.29427524525e+16       4.69461173748e-12       4.44651979251e-13       4.91173686255e-13
8.86910601169e+16       4.66982568388e-12       4.15877089557e-13       4.5653431655e-13
9.4837751486e+16        4.64517049274e-12       3.87229318569e-13       4.2244505759e-13
1.01410436351e+17       4.62064547315e-12       3.58707971861e-13       3.88898796818e-13
1.08438637988e+17       4.59624993784e-12       3.30312358653e-13       3.55888507449e-13
1.15953925767e+17       4.57198320319e-12       3.02041791788e-13       3.2340724747e-13
1.2399005696e+17        4.54784458916e-12       2.73895587717e-13       2.9144815864e-13
1.32583128369e+17       4.52383341932e-12       2.45873066475e-13       2.60004465514e-13
1.4177173847e+17        4.4999490208e-12        2.17973551669e-13       2.29069474466e-13
1.51597160785e+17       4.47619072429e-12       1.90196370452e-13       1.98636572735e-13
1.6210352928e+17        4.45255786402e-12       1.62540853509e-13       1.68699227472e-13
1.73338036603e+17       4.42904977772e-12       1.35006335037e-13       1.39250984804e-13
1.85351146065e+17       4.40566580661e-12       1.07592152725e-13       1.10285468908e-13
1.98196818315e+17       4.38240529543e-12       8.02976477382e-14       8.17963810941e-14
2.11932753718e+17       4.35926759232e-12       5.31221646968e-14       5.37774988998e-14
2.26620651533e+17       4.33625204892e-12       2.60650516598e-14       2.62226751965e-14
2.42326487059e+17       4.31335802024e-12       8.74162696382e-16       8.74339893663e-16
2.59120807981e+17       4.29058486475e-12       2.75190138849e-14       2.7696655083e-14
2.77079051257e+17       4.26793194425e-12       5.37178047653e-14       5.44025356436e-14
2.96281881967e+17       4.24539862395e-12       7.94763898777e-14       8.09926199447e-14
3.16815555647e+17       4.22298427241e-12       1.04800552751e-13       1.07467543007e-13
3.38772305729e+17       4.20068826149e-12       1.29696006735e-13       1.33827936523e-13
3.62250757841e+17       4.17850996641e-12       1.5416839583e-13        1.60074428868e-13
3.87356372812e+17       4.15644876565e-12       1.78223295496e-13       1.86207645126e-13
4.14201920383e+17       4.134504041e-12         2.01866213465e-13       2.122282071e-13
4.42907985749e+17       4.11267517751e-12       2.2510259053e-13        2.38136733335e-13
4.73603511203e+17       4.09096156345e-12       2.4793780134e-13        2.63933839131e-13
5.06426375321e+17       4.06936259036e-12       2.7037715517e-13        2.89620136562e-13
5.41524012289e+17       4.04787765296e-12       2.92425896699e-13       3.15196234493e-13
5.79054074148e+17       4.02650614918e-12       3.14089206761e-13       3.40662738596e-13
6.19185138938e+17       4.00524748013e-12       3.35372203104e-13       3.66020251369e-13
6.62097467919e+17       3.98410105007e-12       3.56279941128e-13       3.9126937215e-13
7.07983815271e+17       3.96306626643e-12       3.7681741462e-13        4.16410697136e-13
7.57050293911e+17       3.94214253974e-12       3.96989556481e-13       4.41444819399e-13
8.09517301313e+17       3.92132928365e-12       4.1680123944e-13        4.66372328901e-13
8.65620509489e+17       3.90062591493e-12       4.36257276765e-13       4.91193812512e-13
9.25611923591e+17       3.88003185339e-12       4.55362422966e-13       5.15909854028e-13
9.89761013865e+17       3.85954652194e-12       4.7412137448e-13        5.40521034183e-13
1.05835592606e+18       3.8391693465e-12        4.92538770363e-13       5.65027930667e-13
1.13170477574e+18       3.81889975605e-12       5.10619192963e-13       5.89431118146e-13
1.21013703225e+18       3.79873718259e-12       5.28367168587e-13       6.1373116827e-13
1.29400499867e+18       3.77868106108e-12       5.45787168164e-13       6.37928649697e-13
1.38368539427e+18       3.7587308295e-12        5.628836079e-13         6.62024128105e-13
1.47958104665e+18       3.73888592879e-12       5.7966084992e-13        6.86018166205e-13
1.58212270121e+18       3.71914580282e-12       5.96123202905e-13       7.09911323764e-13
1.69177095595e+18       3.69950989843e-12       6.12274922729e-13       7.33704157612e-13
1.80901833037e+18       3.67997766536e-12       6.28120213076e-13       7.57397221666e-13
1.93439147782e+18       3.66054855625e-12       6.43663226058e-13       7.80991066939e-13
