
#WISE ASDC
1.15304792e+15 0.00000000e+00 0.00000000e+00 4.135134e-12 2.554886e-13 2.554886e-13 UVOT_UVW1_Alicja_extcorr
1.33478388e+15 0.00000000e+00 0.00000000e+00 5.253882e-12 3.246102e-13 3.246102e-13 UVOT_UVM2_Alicja_extcorr
1.55494015e+15 0.00000000e+00 0.00000000e+00 4.548557e-12 3.190534e-13 3.190534e-13 UVOT_UVW2_Alicja_extcorr

# UVOT Alicja sans correction de la galaxie hôte (et sans extinction apparemment...)
5.48267118e+14 0.00000000e+00 0.00000000e+00 1.88751485e-11 9.67956332e-13 9.67956332e-13 UVOT_V_Alicja
6.82587568e+14 0.00000000e+00 0.00000000e+00 1.14083968e-11 5.45856305e-13 5.45856305e-13 UVOT_B_Alicja
8.65201905e+14 0.00000000e+00 0.00000000e+00 6.78772635e-12 4.53522919e-13 4.53522919e-13 UVOT_U_Alicja
1.15304792e+15 0.00000000e+00 0.00000000e+00 4.39498354e-12 4.04559155e-13 4.04559155e-13 UVOT_UVW1_Alicja
1.33478388e+15 0.00000000e+00 0.00000000e+00 4.82402005e-12 2.96862772e-13 2.96862772e-13 UVOT_UVM2_Alicja
1.55494015e+15 0.00000000e+00 0.00000000e+00 4.08855756e-12 2.66645058e-13 2.66645058e-13 UVOT_UVW2_Alicja

# UVOT Alicja sans correction de la galaxie hôte (et sans extinction apparemment...) 
# en prenant en compte la variabilite (tres different du precedent, bizarre)
5.48267118e+14 0.00000000e+00 0.00000000e+00 1.90e-11 		9.9e-13 	9.9e-13 UVOT_V_minmax
6.82587568e+14 0.00000000e+00 0.00000000e+00 6.41e-12 		1.02e-12 	1.02e-12 UVOT_B_minmax
8.65201905e+14 0.00000000e+00 0.00000000e+00 3.59e-12 		6.6e-13 	6.6e-13 UVOT_U_minmax
1.15304792e+15 0.00000000e+00 0.00000000e+00 2.68e-12 		4.5e-13 	4.5e-13 UVOT_UVW1_minmax
1.33478388e+15 0.00000000e+00 0.00000000e+00 2.84e-12 		5.4e-13 	5.4e-13 UVOT_UVM2_minmax
1.55494015e+15 0.00000000e+00 0.00000000e+00 3.17e-12 		5.4e-13 	5.4e-13 UVOT_UVW2_minmax

#galaxie de 13 Gyr
5.48267118e+14 0.00000000e+00 0.00000000e+00 3.03288110e-12 9.67956332e-13 9.67956332e-13 UVOT_V_Galcorr
6.82587568e+14 0.00000000e+00 0.00000000e+00 1.50787920e-12 5.45856305e-13 5.45856305e-13 UVOT_B_Galcorr
8.65201905e+14 0.00000000e+00 0.00000000e+00 3.79671482e-12 4.53522919e-13 4.53522919e-13 UVOT_U_Galcorr
1.15304792e+15 0.00000000e+00 0.00000000e+00 3.28697814e-12 4.04559155e-13 4.04559155e-13 UVOT_UVW1_Galcorr
1.33478388e+15 0.00000000e+00 0.00000000e+00 3.86647220e-12 2.96862772e-13 2.96862772e-13 UVOT_UVM2_Galcorr
1.55494015e+15 0.00000000e+00 0.00000000e+00 3.02938855e-12 2.66645058e-13 2.66645058e-13 UVOT_UVW2_Galcorr

#Galaxie de 15Gyr #celles de la presentation Annecy 2015
4.68425703e+14 0.00000000e+00 0.00000000e+00 4.47719556e-12 1.07000000e-12 1.07000000e-12 ATOM_R_Gallcorr
5.48267118e+14 0.00000000e+00 0.00000000e+00 3.17346716e-12 9.67956332e-13 9.67956332e-13 UVOT_V_Galcorr
