4.83597869456e+25       4.32198950112e-12       1.18855660511e-12       1.55276640885e-12
5.06865278626e+25       4.16057251073e-12       1.12710906543e-12       1.46297326941e-12
5.31252155775e+25       4.00518409695e-12       1.06850066399e-12       1.37789353658e-12
5.56812362016e+25       3.85559910543e-12       1.01260800271e-12       1.29729302732e-12
5.83602349888e+25       3.71160079087e-12       9.59312846086e-13       1.22094879124e-12
6.11681288042e+25       3.57298050292e-12       9.08501910731e-13       1.14864858482e-12
6.41111191913e+25       3.43953738388e-12       8.60066663282e-13       1.0801903697e-12
6.71957060698e+25       3.31107807765e-12       8.13903126455e-13       1.01538183414e-12
7.04287020905e+25       3.18741644958e-12       7.69911692847e-13       9.54039936496e-13
7.38172476825e+25       3.06837331672e-12       7.27996946207e-13       8.9599046971e-13
7.73688268232e+25       2.95377618824e-12       6.88067489876e-13       8.41067645927e-13
8.10912835676e+25       2.84345901545e-12       6.50035782116e-13       7.89113700249e-13
8.49928393726e+25       2.73726195124e-12       6.13817978056e-13       7.39978512792e-13
8.90821112555e+25       2.63503111844e-12       5.79333777983e-13       6.93519248208e-13
9.33681308252e+25       2.53661838685e-12       5.4650628174e-13        6.4960001188e-13
9.78603642293e+25       2.44188115862e-12       5.15261848981e-13       6.08091522014e-13
1.02568733062e+26       2.35068216163e-12       4.85529965053e-13       5.68870796928e-13
1.07503636276e+26       2.26288925057e-12       4.57243112282e-13       5.3182085682e-13
1.1267597315e+26        2.17837521547e-12       4.30336646449e-13       4.96830439372e-13
1.18097167362e+26       2.09701759738e-12       4.04748678245e-13       4.63793728548e-13
1.23779192219e+26       2.01869851094e-12       3.8041995952e-13        4.3261009599e-13
1.297345971e+26         1.94330447353e-12       3.57293774116e-13       4.03183854428e-13
1.35976535174e+26       1.87072624088e-12       3.35315833123e-13       3.75424022566e-13
1.42518792453e+26       1.80085864875e-12       3.14434174366e-13       3.49244100903e-13
1.49375818234e+26       1.73360046057e-12       2.94599065962e-13       3.24561858005e-13
1.56562757016e+26       1.66885422072e-12       2.75762913784e-13       3.01299126734e-13
1.64095481948e+26       1.60652611334e-12       2.57880172673e-13       2.79381609991e-13
1.71990629885e+26       1.54652582641e-12       2.40907261258e-13       2.58738695528e-13
1.80265638134e+26       1.48876642084e-12       2.24802480223e-13       2.39303279411e-13
1.88938782965e+26       1.43316420456e-12       2.09525933907e-13       2.21011597743e-13
1.98029219977e+26       1.37963861118e-12       1.95039455081e-13       2.03803066266e-13
2.07557026404e+26       1.32811208332e-12       1.81306532786e-13       1.87620127477e-13
2.17543245461e+26       1.27850996019e-12       1.68292243116e-13       1.72408104913e-13
2.28009932814e+26       1.23076036943e-12       1.55963182814e-13       1.58115064274e-13
2.389802053e+26         1.18479412294e-12       1.44287405575e-13       1.44691681072e-13
2.50478291978e+26       1.14054461667e-12       1.41724029411e-13       1.42908127649e-13
2.62529587643e+26       1.09794773406e-12       1.41837661626e-13       1.44557566958e-13
2.75160708912e+26       1.05694175318e-12       1.41715853487e-13       1.45922497091e-13
2.88399553014e+26       1.01746725729e-12       1.41377284363e-13       1.4702065548e-13
3.02275359399e+26       9.79467048718e-13       1.40839513244e-13       1.4786889021e-13
3.16818774317e+26       9.42886066015e-13       1.40119038668e-13       1.48483200479e-13
3.32061918509e+26       9.07671304153e-13       1.39231355623e-13       1.48878775302e-13
3.48038458141e+26       8.73771737729e-13       1.38191009597e-13       1.49070030558e-13
3.64783679169e+26       8.4113824703e-13        1.37011647892e-13       1.49070644435e-13
3.82334565262e+26       8.09723546856e-13       1.3570606835e-13        1.48893591333e-13
4.00729879493e+26       7.79482118008e-13       1.34286265604e-13       1.48551174311e-13
4.20010249945e+26       7.50370141333e-13       1.32763474986e-13       1.48055056113e-13
4.40218259446e+26       7.22345434226e-13       1.31148214196e-13       1.47416288857e-13
4.61398539621e+26       6.95367389513e-13       1.29450322848e-13       1.46645342422e-13
4.83597869456e+26       6.6939691661e-13        1.27678999997e-13       1.457521316e-13
