1583099999.39218	3.8536E-013	2.9627E-014
1587600019.37521	3.8598E-013	2.9667E-014
1592199998.44562	3.8660E-013	2.9707E-014
1596700018.42864	3.8721E-013	2.9748E-014
1601299997.49905	3.8783E-013	2.9788E-014
1605800017.48208	3.8845E-013	2.9828E-014
1610399996.55249	3.8907E-013	2.9869E-014
1615000016.97958	3.8969E-013	2.9909E-014
1619699996.49406	3.9031E-013	2.9950E-014
1624300016.92115	3.9094E-013	2.9990E-014
1628899995.99156	3.9156E-013	3.0031E-014
1633600016.86272	3.9219E-013	3.0072E-014
1638199995.93313	3.9281E-013	3.0113E-014
1642900016.80429	3.9344E-013	3.0154E-014
1647599996.31877	3.9407E-013	3.0195E-014
1652300017.18992	3.9470E-013	3.0236E-014
1656999996.7044	3.9533E-013	3.0277E-014
1661800018.01963	3.9596E-013	3.0318E-014
1666499997.53411	3.9659E-013	3.0359E-014
1671300018.84933	3.9722E-013	3.0401E-014
1676099998.80788	3.9786E-013	3.0442E-014
1680900020.1231	3.9849E-013	3.0484E-014
1685700000.08165	3.9913E-013	3.0525E-014
1690499980.0402	3.9976E-013	3.0567E-014
1695300001.35542	4.0040E-013	3.0609E-014
1700199981.75803	4.0104E-013	3.0651E-014
1705000003.07326	4.0168E-013	3.0693E-014
1709899983.47587	4.0232E-013	3.0735E-014
1714800005.23516	4.0296E-013	3.0777E-014
1719699985.63778	4.0361E-013	3.0819E-014
1724600007.39707	4.0425E-013	3.0861E-014
1729499987.79968	4.0490E-013	3.0903E-014
1734400009.55897	4.0554E-013	3.0946E-014
1739399990.40565	4.0619E-013	3.0988E-014
1744400012.60901	4.0684E-013	3.1031E-014
1749399993.45569	4.0749E-013	3.1074E-014
1754400015.65905	4.0814E-013	3.1116E-014
1759399996.50573	4.0879E-013	3.1159E-014
1764400018.70909	4.0944E-013	3.1202E-014
1769399999.55577	4.1010E-013	3.1245E-014
1774499980.84652	4.1075E-013	3.1288E-014
1779600003.49395	4.1141E-013	3.1331E-014
1784699984.78469	4.1206E-013	3.1374E-014
1789800007.43212	4.1272E-013	3.1418E-014
1794899988.72287	4.1338E-013	3.1461E-014
1800000011.37029	4.1404E-013	3.1504E-014
1805099992.66104	4.1470E-013	3.1548E-014
1810300015.75253	4.1536E-013	3.1592E-014
1815499997.48735	4.1603E-013	3.1635E-014
1820700020.57884	4.1669E-013	3.1679E-014
1825900002.31366	4.1735E-013	3.1723E-014
1831099984.04847	4.1802E-013	3.1767E-014
1836300007.13997	4.1869E-013	3.1811E-014
1841599989.31885	4.1936E-013	3.1855E-014
1846800012.41034	4.2003E-013	3.1899E-014
1852099994.58922	4.2070E-013	3.1944E-014
1857400018.12478	4.2137E-013	3.1988E-014
1862700000.30367	4.2204E-013	3.2032E-014
1867999982.48255	4.2271E-013	3.2077E-014
1873400006.46218	4.2339E-013	3.2122E-014
1878699988.64106	4.2406E-013	3.2166E-014
1884100012.62068	4.2474E-013	3.2211E-014
1889499995.24363	4.2542E-013	3.2256E-014
1894900019.22326	4.2610E-013	3.2301E-014
1900300001.84621	4.2678E-013	3.2346E-014
1905699984.46916	4.2746E-013	3.2391E-014
1911100008.44879	4.2814E-013	3.2436E-014
1916599991.5158	4.2883E-013	3.2482E-014
1922100015.9395	4.2951E-013	3.2527E-014
1927599999.00652	4.3020E-013	3.2573E-014
1933099982.07353	4.3088E-013	3.2618E-014
1938600006.49723	4.3157E-013	3.2664E-014
1944099989.56424	4.3226E-013	3.2710E-014
1949700014.43201	4.3295E-013	3.2756E-014
1955299997.94309	4.3364E-013	3.2802E-014
1960899981.45417	4.3433E-013	3.2848E-014
1966500006.32193	4.3503E-013	3.2894E-014
1972099989.83302	4.3572E-013	3.2940E-014
1977700014.70078	4.3642E-013	3.2986E-014
1983399998.65593	4.3711E-013	3.3033E-014
1988999982.16702	4.3781E-013	3.3079E-014
1994700007.47884	4.3851E-013	3.3126E-014
2000399991.434	4.3921E-013	3.3172E-014
2006100016.74582	4.3991E-013	3.3219E-014
2011900001.14504	4.4061E-013	3.3266E-014
2017599985.10019	4.4132E-013	3.3313E-014
2023400010.85609	4.4202E-013	3.3360E-014
2029199995.25531	4.4273E-013	3.3407E-014
2034999979.65453	4.4343E-013	3.3454E-014
2040800005.41042	4.4414E-013	3.3501E-014
2046599989.80964	4.4485E-013	3.3549E-014
2052500016.0096	4.4556E-013	3.3596E-014
2058300000.40882	4.4627E-013	3.3644E-014
2064199985.25211	4.4698E-013	3.3691E-014
2070100011.45207	4.4770E-013	3.3739E-014
2075999996.29536	4.4841E-013	3.3787E-014
2081899981.13864	4.4913E-013	3.3835E-014
2087900007.78267	4.4984E-013	3.3883E-014
2093899993.07002	4.5056E-013	3.3931E-014
2099800019.26999	4.5128E-013	3.3979E-014
2105800004.55734	4.5200E-013	3.4028E-014
2111899990.28876	4.5272E-013	3.4076E-014
2117900016.93279	4.5345E-013	3.4124E-014
2123900002.22014	4.5417E-013	3.4173E-014
2129999987.95156	4.5489E-013	3.4222E-014
2136100015.03966	4.5562E-013	3.4271E-014
2142200000.77108	4.5635E-013	3.4319E-014
2148299986.5025	4.5708E-013	3.4368E-014
2154500014.03466	4.5781E-013	3.4418E-014
2160599999.76608	4.5854E-013	3.4467E-014
2166799985.94157	4.5927E-013	3.4516E-014
2173000013.47373	4.6000E-013	3.4565E-014
2179199999.64922	4.6074E-013	3.4615E-014
2185399985.82471	4.6147E-013	3.4664E-014
2191700013.80094	4.6221E-013	3.4714E-014
2197899999.97643	4.6295E-013	3.4764E-014
2204199986.59598	4.6368E-013	3.4814E-014
2210500014.57221	4.6442E-013	3.4864E-014
2216800001.19177	4.6517E-013	3.4914E-014
2223199988.25539	4.6591E-013	3.4964E-014
2229500016.23162	4.6665E-013	3.5014E-014
2235900003.29524	4.6740E-013	3.5064E-014
2242299990.35886	4.6814E-013	3.5115E-014
2248700018.77916	4.6889E-013	3.5165E-014
2255100005.84278	4.6964E-013	3.5216E-014
2261499992.9064	4.7039E-013	3.5267E-014
2267999980.41409	4.7114E-013	3.5318E-014
2274500009.27846	4.7189E-013	3.5369E-014
2280999996.78615	4.7264E-013	3.5420E-014
2287499984.29384	4.7340E-013	3.5471E-014
2294000013.1582	4.7415E-013	3.5522E-014
2300600001.10996	4.7491E-013	3.5573E-014
2307199989.06171	4.7567E-013	3.5625E-014
2313800018.37015	4.7643E-013	3.5676E-014
2320400006.3219	4.7719E-013	3.5728E-014
2326999994.27366	4.7795E-013	3.5780E-014
2333699982.66948	4.7871E-013	3.5832E-014
2340300011.97791	4.7948E-013	3.5884E-014
2347000000.37374	4.8024E-013	3.5936E-014
2353699988.76956	4.8101E-013	3.5988E-014
2360400018.52206	4.8178E-013	3.6040E-014
2367200007.36195	4.8255E-013	3.6093E-014
2373999996.20184	4.8332E-013	3.6145E-014
2380699984.59766	4.8409E-013	3.6198E-014
2387500014.79423	4.8486E-013	3.6250E-014
2394400004.07819	4.8564E-013	3.6303E-014
2401199992.91808	4.8641E-013	3.6356E-014
2408099982.20204	4.8719E-013	3.6409E-014
2414900012.3986	4.8796E-013	3.6462E-014
2421800001.68256	4.8874E-013	3.6515E-014
2428799991.41058	4.8952E-013	3.6569E-014
2435699980.69454	4.9030E-013	3.6622E-014
2442700011.77924	4.9109E-013	3.6676E-014
2449600001.0632	4.9187E-013	3.6729E-014
2456599990.79122	4.9266E-013	3.6783E-014
2463699980.96332	4.9344E-013	3.6837E-014
2470700012.04802	4.9423E-013	3.6891E-014
2477800002.22011	4.9502E-013	3.6945E-014
2484799991.94813	4.9581E-013	3.6999E-014
2491899982.12023	4.9660E-013	3.7054E-014
2499100014.09306	4.9739E-013	3.7108E-014
2506200004.26515	4.9819E-013	3.7163E-014
2513399994.88131	4.9898E-013	3.7217E-014
2520499985.0534	4.9978E-013	3.7272E-014
2527700017.02624	5.0058E-013	3.7327E-014
2535000008.08647	5.0138E-013	3.7382E-014
2542199998.70262	5.0218E-013	3.7437E-014
2549499989.76285	5.0298E-013	3.7492E-014
2556799980.82308	5.0378E-013	3.7547E-014
2564100013.23998	5.0458E-013	3.7603E-014
2571400004.30021	5.0539E-013	3.7658E-014
2578699995.36043	5.0620E-013	3.7714E-014
2586099986.86472	5.0701E-013	3.7770E-014
2593500019.72569	5.0781E-013	3.7826E-014
2600900011.22999	5.0862E-013	3.7882E-014
2608300002.73428	5.0944E-013	3.7938E-014
2615799994.68264	5.1025E-013	3.7994E-014
2623299986.631	5.1106E-013	3.8050E-014
2630800019.93604	5.1188E-013	3.8107E-014
2638300011.8844	5.1270E-013	3.8163E-014
2645800003.83276	5.1352E-013	3.8220E-014
2653399996.22519	5.1434E-013	3.8277E-014
2660999988.61761	5.1516E-013	3.8334E-014
2668599981.01004	5.1598E-013	3.8391E-014
2676200014.75915	5.1680E-013	3.8448E-014
2683800007.15157	5.1763E-013	3.8505E-014
2691499999.98807	5.1845E-013	3.8562E-014
2699199992.82456	5.1928E-013	3.8620E-014
2706899985.66106	5.2011E-013	3.8677E-014
2714600019.85423	5.2094E-013	3.8735E-014
2722400013.13479	5.2177E-013	3.8793E-014
2730200006.41535	5.2260E-013	3.8851E-014
2737999999.69591	5.2344E-013	3.8909E-014
2745799992.97648	5.2427E-013	3.8967E-014
2753699986.70111	5.2511E-013	3.9025E-014
2761499979.98167	5.2595E-013	3.9084E-014
2769400015.06297	5.2679E-013	3.9142E-014
2777300008.7876	5.2763E-013	3.9201E-014
2785300002.9563	5.2847E-013	3.9260E-014
2793199996.68093	5.2932E-013	3.9319E-014
2801199990.84962	5.3016E-013	3.9378E-014
2809199985.01832	5.3101E-013	3.9437E-014
2817200020.54369	5.3185E-013	3.9496E-014
2825300015.15646	5.3270E-013	3.9556E-014
2833400009.76922	5.3355E-013	3.9615E-014
2841400003.93792	5.3441E-013	3.9675E-014
2849599998.99475	5.3526E-013	3.9735E-014
2857699993.60751	5.3611E-013	3.9794E-014
2865899988.66434	5.3697E-013	3.9854E-014
2874099983.72117	5.3783E-013	3.9915E-014
2882300020.13468	5.3868E-013	3.9975E-014
2890500015.19151	5.3954E-013	4.0035E-014
2898800010.69241	5.4041E-013	4.0096E-014
2907100006.1933	5.4127E-013	4.0156E-014
2915400001.6942	5.4213E-013	4.0217E-014
2923699997.1951	5.4300E-013	4.0278E-014
2931999992.696	5.4386E-013	4.0339E-014
2940399988.64096	5.4473E-013	4.0400E-014
2948799984.58593	5.4560E-013	4.0461E-014
2957299980.97496	5.4647E-013	4.0523E-014
2965700018.2766	5.4734E-013	4.0584E-014
2974200014.66563	5.4822E-013	4.0646E-014
2982700011.05466	5.4909E-013	4.0708E-014
2991200007.44369	5.4997E-013	4.0769E-014
2999700003.83273	5.5085E-013	4.0831E-014
3008300000.66583	5.5173E-013	4.0894E-014
3016899997.49893	5.5261E-013	4.0956E-014
3025499994.33202	5.5349E-013	4.1018E-014
3034199991.60919	5.5437E-013	4.1081E-014
3042799988.44229	5.5526E-013	4.1143E-014
3051499985.71946	5.5614E-013	4.1206E-014
3060299983.44069	5.5703E-013	4.1269E-014
3068999980.71786	5.5792E-013	4.1332E-014
3077800019.79577	5.5881E-013	4.1395E-014
3086600017.517	5.5970E-013	4.1459E-014
3095400015.23823	5.6060E-013	4.1522E-014
3104200012.95947	5.6149E-013	4.1586E-014
3113100011.12477	5.6239E-013	4.1649E-014
3122000009.29007	5.6329E-013	4.1713E-014
3130900007.45537	5.6419E-013	4.1777E-014
3139900006.06474	5.6509E-013	4.1841E-014
3148800004.23004	5.6599E-013	4.1906E-014
3157800002.8394	5.6689E-013	4.1970E-014
3166900001.89284	5.6780E-013	4.2035E-014
3175900000.50221	5.6870E-013	4.2099E-014
3184999999.55564	5.6961E-013	4.2164E-014
3194099998.60908	5.7052E-013	4.2229E-014
3203199997.66251	5.7143E-013	4.2294E-014
3212399997.16001	5.7234E-013	4.2359E-014
3221499996.21345	5.7326E-013	4.2424E-014
3230699995.71095	5.7417E-013	4.2490E-014
3239999995.65252	5.7509E-013	4.2555E-014
3249199995.15002	5.7601E-013	4.2621E-014
3258499995.09159	5.7692E-013	4.2687E-014
3267799995.03316	5.7785E-013	4.2753E-014
3277199995.4188	5.7877E-013	4.2819E-014
3286499995.36037	5.7969E-013	4.2885E-014
3295899995.746	5.8062E-013	4.2952E-014
3305299996.13164	5.8154E-013	4.3018E-014
3314799996.96134	5.8247E-013	4.3085E-014
3324299997.79105	5.8340E-013	4.3152E-014
3333799998.62075	5.8433E-013	4.3219E-014
3343299999.45045	5.8527E-013	4.3286E-014
3352800000.28016	5.8620E-013	4.3353E-014
3362400001.55393	5.8714E-013	4.3421E-014
3372000002.8277	5.8807E-013	4.3488E-014
3381700004.54554	5.8901E-013	4.3556E-014
3391300005.81931	5.8995E-013	4.3624E-014
3401000007.53714	5.9089E-013	4.3692E-014
3410700009.25498	5.9184E-013	4.3760E-014
3420500011.41689	5.9278E-013	4.3828E-014
3430300013.57879	5.9373E-013	4.3897E-014
3440100015.7407	5.9468E-013	4.3965E-014
3449900017.9026	5.9562E-013	4.4034E-014
3459700020.06451	5.9658E-013	4.4103E-014
3469599981.3138	5.9753E-013	4.4172E-014
3479499983.91978	5.9848E-013	4.4241E-014
3489499986.96982	5.9944E-013	4.4310E-014
3499499990.01986	6.0039E-013	4.4379E-014
3509499993.06989	6.0135E-013	4.4449E-014
3519499996.11993	6.0231E-013	4.4519E-014
3529499999.16997	6.0327E-013	4.4589E-014
3539600002.66408	6.0424E-013	4.4659E-014
3549700006.15819	6.0520E-013	4.4729E-014
3559900010.09636	6.0617E-013	4.4799E-014
3570100014.03453	6.0713E-013	4.4869E-014
3580300017.97271	6.0810E-013	4.4940E-014
3590499980.5542	6.0907E-013	4.5011E-014
3600699984.49238	6.1005E-013	4.5082E-014
3610999988.87462	6.1102E-013	4.5153E-014
3621299993.25686	6.1200E-013	4.5224E-014
3631699998.08317	6.1297E-013	4.5295E-014
3642100002.90948	6.1395E-013	4.5367E-014
3652500007.73578	6.1493E-013	4.5438E-014
3662900012.56209	6.1591E-013	4.5510E-014
3673400017.83247	6.1690E-013	4.5582E-014
3683899981.74617	6.1788E-013	4.5654E-014
3694399987.01654	6.1887E-013	4.5727E-014
3704999992.73098	6.1985E-013	4.5799E-014
3715499998.00136	6.2084E-013	4.5872E-014
3726200004.15987	6.2183E-013	4.5944E-014
3736800009.87431	6.2283E-013	4.6017E-014
3747500016.03282	6.2382E-013	4.6090E-014
3758199980.83465	6.2482E-013	4.6163E-014
3768899986.99316	6.2581E-013	4.6237E-014
3779699993.59574	6.2681E-013	4.6310E-014
3790500000.19832	6.2781E-013	4.6384E-014
3801300006.80089	6.2882E-013	4.6458E-014
3812200013.84754	6.2982E-013	4.6532E-014
3823099979.5375	6.3083E-013	4.6606E-014
3833999986.58415	6.3183E-013	4.6680E-014
3844999994.07486	6.3284E-013	4.6754E-014
3856000001.56557	6.3385E-013	4.6829E-014
3867000009.05628	6.3486E-013	4.6904E-014
3878000016.54699	6.3588E-013	4.6979E-014
3889099983.12509	6.3689E-013	4.7054E-014
3900199991.05987	6.3791E-013	4.7129E-014
3911399999.43872	6.3893E-013	4.7204E-014
3922500007.37349	6.3995E-013	4.7280E-014
3933700015.75234	6.4097E-013	4.7356E-014
3944999983.21858	6.4199E-013	4.7432E-014
3956299992.04149	6.4302E-013	4.7508E-014
3967600000.8644	6.4404E-013	4.7584E-014
3978900009.68731	6.4507E-013	4.7660E-014
3990300018.95429	6.4610E-013	4.7737E-014
4001699986.8646	6.4713E-013	4.7813E-014
4013099996.13158	6.4816E-013	4.7890E-014
4024600005.84262	6.4920E-013	4.7967E-014
4036100015.55367	6.5023E-013	4.8045E-014
4047599983.90804	6.5127E-013	4.8122E-014
4059199994.06315	6.5231E-013	4.8199E-014
4070800004.21827	6.5335E-013	4.8277E-014
4082400014.37338	6.5440E-013	4.8355E-014
4094099983.61589	6.5544E-013	4.8433E-014
4105799994.21507	6.5649E-013	4.8511E-014
4117500004.81425	6.5754E-013	4.8589E-014
4129300015.85749	6.5858E-013	4.8668E-014
4141099861.47404	6.5964E-013	4.8747E-014
4152900162.01402	6.6069E-013	4.8826E-014
4164800132.14466	6.6174E-013	4.8905E-014
4176700102.2753	6.6280E-013	4.8984E-014
4188600072.40594	6.6386E-013	4.9063E-014
4200600125.694	6.6492E-013	4.9143E-014
4212600178.98206	6.6598E-013	4.9222E-014
4224599818.70335	6.6704E-013	4.9302E-014
4236699955.14883	6.6811E-013	4.9382E-014
