4.83597869456e+25       1.34037647723e-12       1.28380357426e-12       1.28380357426e-12
4.9065906424e+25        1.30579832148e-12       1.23509732358e-12       1.23509732358e-12
4.97823362192e+25       1.27211219038e-12       1.18818265912e-12       1.18818265912e-12
5.05092268758e+25       1.23929507206e-12       1.14300111431e-12       1.14300111431e-12
5.12467311368e+25       1.20732454829e-12       1.09949608249e-12       1.09949608249e-12
5.19950039757e+25       1.17617877919e-12       1.05761275861e-12       1.05761275861e-12
5.27542026282e+25       1.14583648827e-12       1.01729808244e-12       1.01729808244e-12
5.35244866265e+25       1.11627694792e-12       9.78500683212e-13       9.78500683212e-13
5.43060178318e+25       1.08747996527e-12       9.41170825663e-13       9.41170825663e-13
5.50989604689e+25       1.05942586834e-12       9.05260357304e-13       9.05260357304e-13
5.59034811603e+25       1.03209549265e-12       8.70722656989e-13       8.70722656989e-13
5.67197489615e+25       1.00547016813e-12       8.37512584632e-13       8.37512584632e-13
5.75479353966e+25       9.79531706311e-13       8.05586432037e-13       8.05586432037e-13
5.83882144941e+25       9.54262387968e-13       7.74901874772e-13       7.74901874772e-13
5.92407628234e+25       9.29644950973e-13       7.45417925042e-13       7.45417925042e-13
6.01057595322e+25       9.05662578518e-13       7.17094885489e-13       7.17094885489e-13
6.0983386384e+25        8.82298887623e-13       6.89894303876e-13       6.89894303876e-13
6.18738277963e+25       8.59537917946e-13       6.63778928606e-13       6.63778928606e-13
6.27772708793e+25       8.37364120879e-13       6.38712665029e-13       6.38712665029e-13
6.36939054754e+25       8.15762348926e-13       6.14660532506e-13       6.14660532506e-13
6.46239241987e+25       7.9471784536e-13        5.91588622191e-13       5.91588622191e-13
6.55675224759e+25       7.74216234132e-13       5.69464055518e-13       5.69464055518e-13
6.65248985873e+25       7.54243510064e-13       5.48254943375e-13       5.48254943375e-13
6.74962537081e+25       7.34786029268e-13       5.27930345971e-13       5.27930345971e-13
6.84817919513e+25       7.15830499837e-13       5.08460233396e-13       5.08460233396e-13
6.94817204098e+25       6.97363972757e-13       4.89815446915e-13       4.89815446915e-13
7.04962492006e+25       6.79373833066e-13       4.7196766102e-13        4.7196766102e-13
7.15255915088e+25       6.61847791233e-13       4.54889346312e-13       4.54889346312e-13
7.2569963632e+25        6.44773874765e-13       4.3855373328e-13        4.3855373328e-13
7.36295850263e+25       6.28140420027e-13       4.22934777063e-13       4.22934777063e-13
7.4704678352e+25        6.11936064277e-13       4.08007123319e-13       4.08007123319e-13
7.57954695206e+25       5.96149737898e-13       3.93746075315e-13       3.93746075315e-13
7.69021877422e+25       5.80770656843e-13       3.80127562387e-13       3.80127562387e-13
7.80250655737e+25       5.65788315264e-13       3.67128109923e-13       3.67128109923e-13
7.91643389677e+25       5.51192478333e-13       3.54724811033e-13       3.54724811033e-13
8.0320247322e+25        5.36973175259e-13       3.42895300095e-13       3.42895300095e-13
8.14930335299e+25       5.23120692465e-13       3.31617728324e-13       3.31617728324e-13
8.26829440313e+25       5.09625566963e-13       3.2087074157e-13        3.2087074157e-13
8.38902288645e+25       4.96478579883e-13       3.10633460469e-13       3.10633460469e-13
8.51151417186e+25       4.83670750177e-13       3.00885463127e-13       3.00885463127e-13
8.6357939987e+25        4.71193328486e-13       2.91606770422e-13       2.91606770422e-13
8.76188848214e+25       4.5903779116e-13        2.82777834032e-13       2.82777834032e-13
8.88982411867e+25       4.47195834435e-13       2.7437952722e-13        2.7437952722e-13
9.01962779165e+25       4.35659368766e-13       2.6639313839e-13        2.6639313839e-13
9.15132677698e+25       4.24420513293e-13       2.58800367343e-13       2.58800367343e-13
9.28494874885e+25       4.13471590463e-13       2.51583324146e-13       2.51583324146e-13
9.4205217855e+25        4.02805120783e-13       2.44724530444e-13       2.44724530444e-13
9.55807437516e+25       3.92413817713e-13       2.38206922996e-13       2.38206922996e-13
9.69763542203e+25       3.82290582683e-13       2.32013859181e-13       2.32013859181e-13
9.83923425236e+25       3.7242850025e-13        2.26129124146e-13       2.26129124146e-13
9.98290062058e+25       3.6282083337e-13        2.20536939261e-13       2.20536939261e-13
1.01286647156e+26       3.53461018796e-13       2.15221971497e-13       2.15221971497e-13
1.02765571671e+26       3.44342662598e-13       2.1016934333e-13        2.1016934333e-13
1.04266090521e+26       3.35459535789e-13       2.05364642782e-13       2.05364642782e-13
1.05788519011e+26       3.26805570076e-13       2.00793933201e-13       2.00793933201e-13
1.07333177055e+26       3.18374853711e-13       1.96443762409e-13       1.96443762409e-13
1.08900389232e+26       3.10161627453e-13       1.92301170879e-13       1.92301170879e-13
1.10490484865e+26       3.02160280635e-13       1.88353698638e-13       1.88353698638e-13
1.12103798084e+26       2.94365347328e-13       1.84589390632e-13       1.84589390632e-13
1.13740667898e+26       2.86771502614e-13       1.80996800359e-13       1.80996800359e-13
1.15401438264e+26       2.79373558938e-13       1.77564991611e-13       1.77564991611e-13
1.17086458165e+26       2.72166462576e-13       1.74283538232e-13       1.74283538232e-13
1.18796081676e+26       2.65145290172e-13       1.71142521846e-13       1.71142521846e-13
1.20530668045e+26       2.58305245382e-13       1.68132527573e-13       1.68132527573e-13
1.22290581763e+26       2.51641655594e-13       1.65244637762e-13       1.65244637762e-13
1.24076192645e+26       2.45149968737e-13       1.62470423871e-13       1.62470423871e-13
1.25887875905e+26       2.38825750172e-13       1.59801936581e-13       1.59801936581e-13
1.27726012234e+26       2.32664679662e-13       1.57231694321e-13       1.57231694321e-13
1.29590987885e+26       2.26662548419e-13       1.54752670373e-13       1.54752670373e-13
1.31483194749e+26       2.20815256233e-13       1.52358278731e-13       1.52358278731e-13
