1.93439147782e+25       4.02188827761e-12       1.1674507686e-12        1.51288745824e-12
2.00810685888e+25       3.7656789573e-12        1.05076757994e-12       1.33574583908e-12
2.08463137007e+25       3.5257911286e-12        9.43585785646e-13       1.1762123843e-12
2.16407206115e+25       3.30118505149e-12       8.45199014962e-13       1.03267027675e-12
2.24654006126e+25       3.09088722124e-12       7.54950837228e-13       9.03644461797e-13
2.33215073447e+25       2.89398614905e-12       6.72231338956e-13       7.87789581412e-13
2.4210238411e+25        2.70962841132e-12       5.96473930773e-13       6.83878914442e-13
2.51328370527e+25       2.53701495077e-12       5.27152368998e-13       5.90794240528e-13
2.60905938881e+25       2.37539761302e-12       4.63777977643e-13       5.07516551593e-13
2.70848487183e+25       2.22407590393e-12       4.05897057534e-13       4.33117541124e-13
2.81169924012e+25       2.08239395348e-12       3.5308847015e-13        3.6675180713e-13
2.91884687972e+25       1.94973767299e-12       3.04961384564e-13       3.07649709877e-13
3.03007767888e+25       1.82553209355e-12       2.9597837654e-13        3.02483344863e-13
3.1455472378e+25        1.70923887389e-12       2.99443132975e-13       3.14758255734e-13
3.26541708624e+25       1.60035396713e-12       3.00939628806e-13       3.24709313333e-13
3.38985490949e+25       1.49840543602e-12       3.00730075239e-13       3.3255992432e-13
3.51903478297e+25       1.40295140751e-12       2.99049266737e-13       3.38515579468e-13
3.65313741573e+25       1.3135781575e-12        2.96107166355e-13       3.42765175054e-13
3.79235040324e+25       1.22989831766e-12       2.92091260694e-13       3.45482241261e-13
3.93686848982e+25       1.15154919649e-12       2.8716870431e-13        3.46826083964e-13
4.08689384106e+25       1.07819120726e-12       2.81488271722e-13       3.46942845808e-13
4.24263632663e+25       1.00950639622e-12       2.75182133651e-13       3.45966492125e-13
4.40431381388e+25       9.45197064437e-13       2.68367472703e-13       3.44019726837e-13
4.57215247259e+25       8.84984477531e-13       2.61147952443e-13       3.41214843162e-13
4.7463870914e+25        8.28607657534e-13       2.5361505262e-13        3.37654513612e-13
4.92726140618e+25       7.75822251752e-13       2.45849282216e-13       3.33432523464e-13
5.11502844107e+25       7.26399473673e-13       2.37921281017e-13       3.28634451616e-13
5.30995086239e+25       6.80125111338e-13       2.29892819475e-13       3.23338302459e-13
5.51230134609e+25       6.36798598895e-13       2.21817705819e-13       3.17615092166e-13
5.7223629592e+25        5.96232147284e-13       2.13742608593e-13       3.1152939256e-13
5.9404295558e+25        5.58249930311e-13       2.05707802109e-13       3.05139835509e-13
6.16680618812e+25       5.22687322566e-13       1.97747841653e-13       2.98499580604e-13
6.40180953323e+25       4.89390185896e-13       1.89892174709e-13       2.91656748681e-13
6.64576833609e+25       4.58214201323e-13       1.82165693912e-13       2.84654823568e-13
6.89902386937e+25       4.29024243528e-13       1.74589236959e-13       2.77533024304e-13
7.16193041092e+25       4.0169379518e-13        1.67180038251e-13       2.70326649876e-13
7.43485573931e+25       3.76104398575e-13       1.59952136625e-13       2.6306739844e-13
7.71818164836e+25       3.52145142208e-13       1.52916743166e-13       2.55783662793e-13
8.01230448119e+25       3.29712180049e-13       1.46082572723e-13       2.48500803808e-13
8.31763568468e+25       3.08708281453e-13       1.39456142455e-13       2.41241403364e-13
8.63460238506e+25       2.89042409726e-13       1.33042040438e-13       2.34025498249e-13
8.96364798538e+25       2.70629327555e-13       1.26843167083e-13       2.26870796378e-13
9.30523278579e+25       2.53389227562e-13       1.20860951907e-13       2.19792876597e-13
9.65983462749e+25       2.37247386395e-13       1.15095547926e-13       2.12805373242e-13
1.00279495611e+26       2.22133840861e-13       1.09546005793e-13       2.05920146551e-13
1.04100925408e+26       2.07983084685e-13       1.04210429567e-13       1.99147439938e-13
1.08067981442e+26       1.94733784583e-13       9.9086115867e-14        1.924960251e-13
1.12186213208e+26       1.82328514435e-13       9.41696779813e-14       1.85973335805e-13
1.16461381678e+26       1.70713506376e-13       8.94571563865e-14       1.79585591209e-13
1.20899467364e+26       1.59838417757e-13       8.49441169785e-14       1.73337909456e-13
