0.000000 1.000000
0.000000 1.000000
0.000000 1.000000
0.000000 1.000000
0.000000 1.000000
0.000000 1.000000
0.000000 1.000000
0.000000 1.000000
0.000000 1.000000
0.000000 1.000000
0.000000 1.000000
0.000000 1.000000
0.000000 1.000000
0.000000 1.000000
0.000000 1.000000
0.000000 1.000000
0.000000 1.000000
0.000000 1.000000
0.000000 1.000000
0.000000 1.000000
0.000000 1.000000
0.000000 1.000000
0.000000 1.000000
0.000000 1.000000
0.000000 1.000000
0.000000 1.000000
0.000000 1.000000
0.000000 1.000000
0.000000 1.000000
0.000000 1.000000
0.000000 1.000000
0.000000 1.000000
0.000001 1.000000
0.000002 1.000000
0.000003 1.000000
0.000007 1.000000
0.000014 1.000000
0.000029 1.000000
0.000060 1.000000
0.000125 1.000000
0.000261 1.000000
0.000545 1.000000
0.001139 1.000000
0.002380 1.000000
0.004972 1.000000
0.010389 1.000000
0.021705 1.000000
0.045348 0.999743
0.094746 0.988173
0.197952 0.916174
