6.309573e+14 1.154113e-26 7.281959e-12 14.800000 -25.937752 -11.137752
7.943282e+14 6.042932e-27 4.800071e-12 14.900000 -26.218752 -11.318752
1.000000e+15 2.867615e-27 2.867615e-12 15.000000 -26.542479 -11.542479
1.258925e+15 1.206320e-27 1.518666e-12 15.100000 -26.918538 -11.818538
1.584893e+15 4.373578e-28 6.931653e-13 15.200000 -27.359163 -12.159163
1.995262e+15 1.318709e-28 2.631170e-13 15.300000 -27.879851 -12.579851
2.511886e+15 3.161124e-29 7.940386e-14 15.400000 -28.500158 -13.100158
3.162278e+15 5.691829e-30 1.799914e-14 15.500000 -29.244748 -13.744748
3.981072e+15 7.165948e-31 2.852815e-15 15.600000 -30.144726 -14.544726
5.011872e+15 5.763252e-32 2.888468e-16 15.700000 -31.239332 -15.539332
6.309573e+15 2.641993e-33 1.666985e-17 15.800000 -32.578068 -16.778068
7.943282e+15 5.978858e-35 4.749176e-19 15.900000 -34.223382 -18.323382
1.000000e+16 5.571271e-37 5.571271e-21 16.000000 -36.254046 -20.254046
1.258925e+16 1.700498e-39 2.140801e-23 16.100000 -38.769424 -22.669424
1.584893e+16 1.273934e-42 2.019050e-26 16.200000 -41.894853 -25.694853
1.995262e+16 1.627634e-46 3.247556e-30 16.300000 -45.788443 -29.488443
2.511886e+16 2.240432e-51 5.627712e-35 16.400000 -50.649668 -34.249668
3.162278e+16 1.861199e-57 5.885626e-41 16.500000 -56.730207 -40.230207
3.981072e+16 4.491477e-65 1.788089e-48 16.600000 -64.347611 -47.747611
5.011872e+16 1.251808e-74 6.273903e-58 16.700000 -73.902462 -57.202462
6.309573e+16 1.259169e-86 7.944818e-70 16.800000 -85.899916 -69.099916
7.943282e+16 1.054699e-101 8.377773e-85 16.900000 -100.976871 -84.076871
1.000000e+17 1.157566e-120 1.157566e-103 17.000000 -119.936454 -102.936454
1.258925e+17 1.617097e-144 2.035804e-127 17.100000 -143.791264 -126.691264
1.584893e+17 1.525357e-174 2.417528e-157 17.200000 -173.816629 -156.616629
1.995262e+17 2.417086e-212 4.822721e-195 17.300000 -211.616708 -194.316708
2.511886e+17 6.187973e-260 1.554348e-242 17.400000 -259.208452 -241.808452
