3.022486552606E+025	2.9564E-012	2.120358061518E-12	2.120358061518E-12
3.028459079147E+025	2.9450E-012	2.112189535563E-12	2.112189535563E-12
3.034443407585E+025	2.9337E-012	2.104052478263E-12	2.104052478263E-12
3.040439561239E+025	2.9224E-012	2.095946768388E-12	2.095946768388E-12
3.046447563478E+025	2.9111E-012	2.087872285173E-12	2.087872285173E-12
3.052467437715E+025	2.8999E-012	2.07982890832E-12	2.07982890832E-12
3.058499207409E+025	2.8887E-012	2.071816517995E-12	2.071816517995E-12
3.064542896065E+025	2.8776E-012	2.063834994823E-12	2.063834994823E-12
3.070598527236E+025	2.8665E-012	2.055884219891E-12	2.055884219891E-12
3.076666124521E+025	2.8555E-012	2.047964074745E-12	2.047964074745E-12
3.082745711566E+025	2.8445E-012	2.040074441384E-12	2.040074441384E-12
3.088837312061E+025	2.8335E-012	2.032215202265E-12	2.032215202265E-12
3.094940949747E+025	2.8226E-012	2.024386240295E-12	2.024386240295E-12
3.101056648409E+025	2.8117E-012	2.016587438835E-12	2.016587438835E-12
3.107184431879E+025	2.8009E-012	2.008818681693E-12	2.008818681693E-12
3.113324324039E+025	2.7901E-012	2.001079853126E-12	2.001079853126E-12
3.119476348815E+025	2.7794E-012	1.993370837835E-12	1.993370837835E-12
3.125640530181E+025	2.7687E-012	1.985691520968E-12	1.985691520968E-12
3.13181689216E+025	2.7580E-012	1.978041788113E-12	1.978041788113E-12
3.13800545882E+025	2.7474E-012	1.9704215253E-12	1.9704215253E-12
3.144206254278E+025	2.7368E-012	1.962830618999E-12	1.962830618999E-12
3.150419302699E+025	2.7262E-012	1.955268956114E-12	1.955268956114E-12
3.156644628296E+025	2.7157E-012	1.947736423988E-12	1.947736423988E-12
3.162882255327E+025	2.7053E-012	1.940232910397E-12	1.940232910397E-12
3.169132208102E+025	2.6948E-012	1.932758303549E-12	1.932758303549E-12
3.175394510976E+025	2.6845E-012	1.925312492083E-12	1.925312492083E-12
3.181669188353E+025	2.6741E-012	1.917895365067E-12	1.917895365067E-12
3.187956264686E+025	2.6638E-012	1.910506811996E-12	1.910506811996E-12
3.194255764476E+025	2.6536E-012	1.90314672279E-12	1.90314672279E-12
3.200567712271E+025	2.6433E-012	1.895814987795E-12	1.895814987795E-12
3.20689213267E+025	2.6332E-012	1.888511497779E-12	1.888511497779E-12
3.213229050318E+025	2.6230E-012	1.88123614393E-12	1.88123614393E-12
3.219578489911E+025	2.6129E-012	1.873988817854E-12	1.873988817854E-12
3.225940476192E+025	2.6028E-012	1.866769411578E-12	1.866769411578E-12
3.232315033953E+025	2.5928E-012	1.859577817542E-12	1.859577817542E-12
3.238702188038E+025	2.5828E-012	1.852413928601E-12	1.852413928601E-12
3.245101963335E+025	2.5729E-012	1.845277638024E-12	1.845277638024E-12
3.251514384786E+025	2.5630E-012	1.838168839489E-12	1.838168839489E-12
3.257939477379E+025	2.5531E-012	1.831087427087E-12	1.831087427087E-12
3.264377266153E+025	2.5433E-012	1.824033295313E-12	1.824033295313E-12
3.270827776195E+025	2.5335E-012	1.817006339071E-12	1.817006339071E-12
3.277291032645E+025	2.5237E-012	1.81000645367E-12	1.81000645367E-12
3.283767060688E+025	2.5140E-012	1.803033534821E-12	1.803033534821E-12
3.290255885562E+025	2.5043E-012	1.796087478636E-12	1.796087478636E-12
3.296757532554E+025	2.4946E-012	1.78916818163E-12	1.78916818163E-12
3.303272027001E+025	2.4850E-012	1.782275540716E-12	1.782275540716E-12
3.30979939429E+025	2.4755E-012	1.775409453201E-12	1.775409453201E-12
3.316339659857E+025	2.465921075045E-12	1.768569816791E-12	1.768569816791E-12
3.32289284919E+025	2.456421292593E-12	1.761756529586E-12	1.761756529586E-12
3.329458987828E+025	2.446958107366E-12	1.754969490077E-12	1.754969490077E-12
3.336038101358E+025	2.437531378375E-12	1.748208597146E-12	1.748208597146E-12
3.342630215419E+025	2.428140965175E-12	1.741473750065E-12	1.741473750065E-12
3.3492353557E+025	2.418786727862E-12	1.734764848496E-12	1.734764848496E-12
3.355853547942E+025	2.409468527071E-12	1.728081792484E-12	1.728081792484E-12
3.362484817936E+025	2.400186223975E-12	1.721424482462E-12	1.721424482462E-12
3.369129191523E+025	2.390939680279E-12	1.714792819244E-12	1.714792819244E-12
3.375786694598E+025	2.381728758223E-12	1.70818670403E-12	1.70818670403E-12
3.382457353103E+025	2.372553320578E-12	1.701606038396E-12	1.701606038396E-12
3.389141193036E+025	2.363413230643E-12	1.6950507243E-12	1.6950507243E-12
3.395838240442E+025	2.354308352242E-12	1.688520664077E-12	1.688520664077E-12
3.402548521419E+025	2.345238549726E-12	1.682015760438E-12	1.682015760438E-12
3.409272062119E+025	2.336203687968E-12	1.67553591647E-12	1.67553591647E-12
3.416008888743E+025	2.327203632361E-12	1.669081035631E-12	1.669081035631E-12
3.422759027543E+025	2.318238248817E-12	1.662651021754E-12	1.662651021754E-12
3.429522504826E+025	2.309307403764E-12	1.65624577904E-12	1.65624577904E-12
3.436299346948E+025	2.300410964145E-12	1.64986521206E-12	1.64986521206E-12
3.443089580318E+025	2.291548797415E-12	1.643509225752E-12	1.643509225752E-12
3.4498932314E+025	2.282720771542E-12	1.637177725422E-12	1.637177725422E-12
3.456710326705E+025	2.273926754999E-12	1.630870616738E-12	1.630870616738E-12
3.463540892801E+025	2.265166616768E-12	1.624587805734E-12	1.624587805734E-12
3.470384956305E+025	2.256440226336E-12	1.618329198804E-12	1.618329198804E-12
3.47724254389E+025	2.247747453691E-12	1.612094702705E-12	1.612094702705E-12
